-30.1374,19.8772,4.82315
-25.7673,14.8495,6.72318
-26.4396,11.254,5.32008
-26.9512,5.49547,4.26776
-24.0865,2.14849,3.47851
-18.2841,-2.45542,1.65156
-12.0286,-0.862321,3.47851
-2.76235,4.22391,2.87927
-1.7831,8.76936,4.18006
0.423852,13.6217,4.38468
1.19848,13.9579,4.06314
0.175387,15.9456,4.57468
-0.613856,15.7264,5.49547
-1.43233,8.33089,4.07775
0.277696,-2.44081,-1.16925
-0.59924,-15.9164,-13.3587
-3.43467,-22.7273,-29.4212
-4.3116,-22.2742,-39.6667
-5.94855,-17.4364,-56.2262
-7.32242,-6.24086,-67.9918
-9.14937,6.6501,-75.2411
-13.4756,21.8649,-77.5504
-11.8679,33.0313,-73.648
-12.1456,37.5183,-70.6811
-14.031,40.8799,-69.8626
-12.4671,47.0623,-63.6071
-10.4209,50.5408,-59.1786
-6.3724,53.347,-51.7831
-1.68079,54.4577,-38.0883
1.60772,51.8562,-25.8404
3.31774,46.463,-16.0772
3.59544,37.8398,-5.64162
-0.496931,27.5358,2.67466
0.175387,22.3911,2.85004
-1.46156,19.6288,3.53698
-2.95235,16.7933,4.7793
-2.00234,18.9418,4.13622
-2.47004,17.188,4.45776
-2.74773,16.2672,4.89623
0.745396,15.3318,2.58696
8.25782,13.4317,-1.47618
15.9895,13.154,-9.77784
21.748,12.511,-19.8041
24.5688,13.9287,-30.6928
23.8381,18.3718,-43.7884
19.9941,21.7334,-54.9693
11.2686,20.7542,-65.2441
-0.467699,21.7919,-73.8965
-27.2727,22.0549,-76.8342
-39.2283,22.0111,-71.0464
-47.4276,19.4388,-65.3756
-54.0777,17.568,-56.8986
-58.2286,14.6595,-46.843
-59.5001,14.5425,-39.7544
-58.8717,13.3733,-25.8112
-48.8015,12.0725,-7.19088
-32.6805,11.634,4.61853
-17.9772,12.2186,7.04472
-3.12774,11.2686,4.61853
2.85004,12.8763,1.35925
5.62701,17.1149,1.38848
3.50774,18.4449,3.1862
2.7185,18.6641,2.85004
5.62701,22.8003,0.482315
7.33703,30.7366,-4.00468
9.33937,36.6121,-9.00321
9.71938,40.9822,-15.3902
8.56475,46.1122,-21.7626
5.49547,51.1108,-29.0412
-11.6486,56.6939,-45.5422
-14.0018,54.9108,-52.0316
-17.7287,53.6246,-55.3931
-17.9626,54.107,-55.8901
-15.7556,54.5162,-54.6478
-14.9225,54.3993,-53.3908
-17.8456,53.9608,-55.437
-17.2318,54.1654,-55.5247
